Time,tri_X,tri_Y,slide_tri_X,slide_tri_Y,Gradient_X,Gradient_Y,slide_grad_X,slide_grad_Y,Nelder_X,Nelder_Y,slide_nelder_X,slide_nelder_Y
2025/8/13 16:29,,,1.107739062,0.494647439,,,,,,,,
2025/8/13 16:29,,,,,1.151893216,0.068349577,,,,,,
2025/8/13 16:29,,,,,,,1.15762039,0.097821478,,,,
2025/8/13 16:29,,,,,,,,,1.145145011,0.040188063,,
2025/8/13 16:29,,,,,,,,,,,1.151650256,0.070963287
2025/8/13 16:29,1.10574375,0.466187472,,,,,,,,,,
2025/8/13 16:29,,,1.107670259,0.49366606,,,,,,,,
2025/8/13 16:29,,,,,1.151893216,0.068349577,,,,,,
2025/8/13 16:29,,,,,,,1.157422901,0.096805205,,,,
2025/8/13 16:29,,,,,,,,,1.145145011,0.040188063,,
2025/8/13 16:29,,,,,,,,,,,1.151425937,0.069902073
2025/8/13 16:29,1.10574375,0.466187472,,,,,,,,,,
2025/8/13 16:29,,,1.107606042,0.492750107,,,,,,,,
2025/8/13 16:29,,,,,1.151893216,0.068349577,,,,,,
2025/8/13 16:29,,,,,,,1.157238578,0.095856684,,,,
2025/8/13 16:29,,,,,,,,,1.145145011,0.040188063,,
2025/8/13 16:29,,,,,,,,,,,1.151216573,0.068911606
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.107497782,0.491162838,,,,,,,,
2025/8/13 16:29,,,,,1.146613659,0.063763341,,,,,,
2025/8/13 16:29,,,,,,,1.156895839,0.094821415,,,,
2025/8/13 16:29,,,,,,,,,1.140164543,0.037278152,,
2025/8/13 16:29,,,,,,,,,,,1.150860056,0.067891172
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.107396289,0.489674772,,,,,,,,
2025/8/13 16:29,,,,,1.146613659,0.063763341,,,,,,
2025/8/13 16:29,,,,,,,1.156574521,0.09385085,,,,
2025/8/13 16:29,,,,,,,,,1.140164543,0.037278152,,
2025/8/13 16:29,,,,,,,,,,,1.150525821,0.066934515
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.107300947,0.488276892,,,,,,,,
2025/8/13 16:29,,,,,1.146613659,0.063763341,,,,,,
2025/8/13 16:29,,,,,,,1.156272677,0.092939108,,,,
2025/8/13 16:29,,,,,,,,,1.140164543,0.037278152,,
2025/8/13 16:29,,,,,,,,,,,1.150211843,0.066035837
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.107211213,0.486961241,,,,,,,,
2025/8/13 16:29,,,,,1.146613659,0.063763341,,,,,,
2025/8/13 16:29,,,,,,,1.155988588,0.092080997,,,,
2025/8/13 16:29,,,,,,,,,1.140164543,0.037278152,,
2025/8/13 16:29,,,,,,,,,,,1.149916334,0.065190023
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.107126607,0.485720769,,,,,,,,
2025/8/13 16:29,,,,,1.146148343,0.074687241,,,,,,
2025/8/13 16:29,,,,,,,1.155707438,0.091584032,,,,
2025/8/13 16:29,,,,,,,,,1.140124094,0.049273414,,
2025/8/13 16:29,,,,,,,,,,,1.149636556,0.064735263
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.107046701,0.484549213,,,,,,,,
2025/8/13 16:29,,,,,1.146148343,0.074687241,,,,,,
2025/8/13 16:29,,,,,,,1.155441908,0.091114677,,,,
2025/8/13 16:29,,,,,,,,,1.140124094,0.049273414,,
